HGNC.symbol	MGI.symbol
19355	RNU6-1036P	Gm22090
19356	RNU2-48P	Gm23118
19357	SNORD117	Gm25128
19358	RNU6-141P	Gm24211
19359	RNU1-39P	Gm24624
19360	RNVU1-33	Gm25260
19361	RNU6-643P	Gm22606
19362	RNU6-603P	Gm22576
19363	RNU6-626P	Gm25269
19364	SNORD96A	Snord96a
19365	RNU4ATAC2P	Rnu4atac
19366	RN7SL200P	Gm22876
19367	SNORA70J	Gm22942
19368	RNU6-168P	Gm24042
19369	SNORA38	Gm23442
19370	RNU6-500P	Gm23035
19371	RNU6-390P	Gm23369
19372	SNORD52	Snord52
19373	RNU1-17P	Gm24145
19374	RNU6-588P	Gm26226
19375	RNU1-54P	Gm25938
19376	RNU6-209P	Gm25637
19377	ADGB	Adgb
19378	OR2W1	Olfr1369-ps1
19379	OR2W1	Olfr263
19380	H2BC5	H2bc14
19381	LATS1	Lats1
19382	AIG1	Aig1
19383	TXLNB	Txlnb
19384	PCMT1	Pcmt1
19385	GPX6	Gpx6
19386	PPIL4	Ppil4
19387	H3C7	H3c11
19388	H3C7	H3c1
19389	TRIM27	Trim27
19390	ZC2HC1B	Zc2hc1b
19391	PRSS16	Prss16
19392	DUSP22	Dusp22
19393	PGBD1	Pgbd1
19394	ZNF322	Zfp322a
19395	BTN2A2	Btn2a2
19396	H1-6	H1f6
19397	GJE1	Gje1
19398	H1-5	H1f5
19399	POM121L2	Pom121l2
19400	VTA1	Vta1
19401	PHACTR2	Phactr2
19402	SAMD5	Samd5
19403	KATNA1	Katna1
19404	SF3B5	Sf3b5
19405	ZSCAN26	Zscan26
19406	FBXO30	Fbxo30
19407	PEX3	Pex3
19408	H2BC7	H2bc8
19409	STXBP5	Stxbp5
19410	H2BC13	H2bc13
19411	H2BC13	H2bc15
19412	H2BC13	H2bc11
19413	H2BC13	H2bc7
19414	ABT1	Abt1
19415	H4C11	H4c1
19416	FUCA2	Fuca2
19417	PLAGL1	Plagl1
19418	LRP11	Lrp11
19419	OR2B6	Olfr11
19420	H2BC14	H2bc3
19421	H3C8	H3c10
19422	H3C8	H3c8
19423	UTRN	Utrn
19424	EPM2A	Epm2a
19425	ADGRG6	Adgrg6
19426	H4C13	H4c18
19427	SASH1	Sash1
19428	ZSCAN12	Zscan12
19429	ZKSCAN4	Zkscan3
19430	ZKSCAN4	Zkscan4
19431	GINM1	Ginm1
19432	BTN1A1	Btn1a1
19433	NMBR	Nmbr
19434	GRM1	Grm1
19435	NKAPL	Nkapl
19436	ADAT2	Adat2
19437	SHPRH	Shprh
19438	LTV1	Ltv1
19439	NUP43	Nup43
19440	UST	Ust
19441	NRN1	Nrn1
19442	FRK	Frk
19443	PEX7	Pex7
19444	TAAR2	Taar2
19445	ARHGAP18	Arhgap18
19446	SMLR1	Smlr1
19447	NHSL1	Nhsl1
19448	LY86	Ly86
19449	L3MBTL3	L3mbtl3
19450	REV3L	Rev3l
19451	HS3ST5	Hs3st5
19452	RIOK1	Riok1
19453	TRMT11	Trmt11
19454	ECI2	Eci3
19455	ECI2	Eci2
19456	DSE	Dse
19457	RWDD1	Rwdd1
19458	PM20D2	Pm20d2
19459	MCUR1	Mcur1
19460	SPACA1	Spaca1
19461	SAMD3	Samd3
19462	FAM50B	Fam50b
19463	KLHL32	Klhl32
19464	PHACTR1	Phactr1
19465	TFAP2A	Tfap2a
19466	CLVS2	Clvs2
19467	MIR30A	Mir30a
19468	SLC16A10	Slc16a10
19469	FHL5	Fhl5
19470	EYA4	Eya4
19471	PDE7B	Pde7b
19472	RANBP9	Ranbp9
19473	TRAF3IP2	Traf3ip2
19474	PAK1IP1	Pak1ip1
19475	FAM229B	Fam229b
19476	AHI1	Ahi1
19477	FAM135A	Fam135a
19478	SYCP2L	Sycp2l
19479	F13A1	F13a1
19480	RARS2	Rars2
19481	AKIRIN2	Akirin2
19482	NQO2	Nqo2
19483	BMP6	Bmp6
19484	PHF3	Phf3
19485	PXDC1	Pxdc1
19486	TSPYL4	Tspyl4
19487	ADTRP	Adtrp
19488	MFSD4B	Mfsd4b4
19489	MFSD4B	Mfsd4b5
19490	MFSD4B	Mfsd4b1
19491	SMIM8	Smim8
19492	BLOC1S5-TXNDC5	Bloc1s5
19493	MDN1	Mdn1
19494	TRAPPC3L	Trappc3l
19495	MAP7	Map7
19496	TBC1D7	Tbc1d7
19497	KHDC1	Khdc1a
19498	KHDC1	Khdc1c
19499	KHDC1	Khdc1b
19500	BPHL	Bphl
19501	SLC35A1	Slc35a1
19502	SOGA3	Soga3
19503	TAAR8	Taar8a
19504	TAAR8	Taar8b
19505	TAAR8	Taar8c
19506	BLOC1S5	Bloc1s5
19507	EPB41L2	Epb41l2
19508	HBS1L	Hbs1l
19509	PERP	Perp
19510	FBXL4	Fbxl4
19511	EEF1E1	Eef1e1
19512	ARFGEF3	Arfgef3
19513	REPS1	Reps1
19514	KIAA0408	9330159F19Rik
19515	SMIM13	Smim13
19516	HUS1B	Hus1b
19517	HDDC2	Hddc2
19518	HEY2	Hey2
19519	EXOC2	Exoc2
19520	WRNIP1	Wrnip1
19521	COQ3	Coq3
19522	RNF217	Rnf217
19523	TUBE1	Tube1
19524	MAK	Mak
19525	COL9A1	Col9a1
19526	LMBRD1	Lmbrd1
19527	GJA10	Gja10
19528	CGA	Cga
19529	CENPW	Cenpw
19530	SMAP1	Smap1
19531	EEF1E1-BLOC1S5	Eef1e1
19532	MED23	Med23
19533	KHDC1L	Khdc1a
19534	KHDC1L	Khdc1c
19535	KHDC1L	Khdc1b
19536	SDHAF4	Sdhaf4
19537	LGSN	Lgsn
19538	TSPYL1	Tspyl1
19539	IL22RA2	Il22ra2
19540	TAAR9	Taar9
19541	SLC22A23	Slc22a23
19542	B3GAT2	B3gat2
19543	FARS2	Fars2
19544	RPF2	Rpf2
19545	DSP	Dsp
19546	MANEA	Manea
19547	TMEM200A	Tmem200a
19548	PPP1R3G	Ppp1r3g
19549	MYB	Myb
19550	NKAIN2	Nkain2
19551	GCM2	Gcm2
19552	CAGE1	Cage1
19553	CNR1	Cnr1
19554	SIRT5	Sirt5
19555	TUBB2A	Tubb2a
19556	ARG1	Arg1
19557	SSR1	Ssr1
19558	PRPF4B	Prpf4b
19559	SRSF12	Srsf12
19560	HINT3	Hint3
19561	RREB1	Rreb1
19562	TAAR1	Taar1
19563	RNF182	Rnf182
19564	LYRM2	Lyrm2
19565	ABRACL	Abracl
19566	GFOD1	Gfod1
19567	MMS22L	Mms22l
19568	AMD1	Amd2
19569	AMD1	Amd1
19570	SLC18B1	Slc18b1
19571	GMDS	Gmds
19572	CCNC	Ccnc
19573	ADGRB3	Adgrb3
19574	RNGTT	Rngtt
19575	USP45	Usp45
19576	GTF3C6	Gtf3c6
19577	TMEM14C	Tmem14c
19578	OGFRL1	Ogfrl1
19579	PTPRK	Ptprk
19580	MOXD1	Moxd1
19581	PRDM13	Prdm13
19582	EPHA7	Epha7
19583	FAM217A	Fam217a
19584	NOL7	Nol7
19585	GPR63	Gpr63
19586	HDAC2	Hdac2
19587	ELOVL2	Elovl2
19588	POU3F2	Pou3f2
19589	CALHM4	Calhm4
19590	CDYL	Cdyl
19591	FOXF2	Foxf2
19592	KCNQ5	Kcnq5
19593	TBPL1	Tbpl1
19594	ECT2L	Ect2l
19595	PSMG4	Psmg4
19596	ECHDC1	Echdc1
19597	BCLAF1	Bclaf1
19598	CFAP206	Cfap206
19599	CCDC28A	Ccdc28a
19600	IL20RA	Il20ra
19601	KHDRBS2	Khdrbs2
19602	FUT9	Fut9
19603	ORC3	Orc3
19604	OLIG3	Olig3
19605	STX7	Stx7
19606	TRDN	Trdn
19607	RFPL4B	Rfpl4b
19608	GABRR2	Gabrr2
19609	SNRNP48	Snrnp48
19610	RIMS1	Rims1
19611	NDUFAF4	Ndufaf4
19612	THEMIS	Themis
19613	FAXC	Faxc
19614	FOXC1	Foxc1
19615	GCNT2	Gcnt2
19616	GABRR1	Gabrr1
19617	RPP40	Rpp40
19618	NT5DC1	Nt5dc1
19619	SERPINB6	Serpinb6b
19620	SERPINB6	Serpinb6d
19621	SERPINB6	Serpinb6e
19622	SERPINB6	Serpinb6c
19623	SERPINB6	Serpinb6a
19624	RRAGD	Rragd
19625	RSPO3	Rspo3
19626	MYLK4	Mylk4
19627	CCN6	Ccn6
19628	PNISR	Pnisr
19629	PTP4A1	Ptp4a1
19630	SLC35D3	Slc35d3
19631	TCF21	Tcf21
19632	HEBP2	Hebp2
19633	ENPP3	Enpp3
19634	COL19A1	Col19a1
19635	SLC35B3	Slc35b3
19636	UBE2J1	Ube2j1
19637	UFL1	Ufl1
19638	TAAR5	Taar5
19639	RNF146	Rnf146
19640	MIR30C2	Mir30c-2
19641	TUBB2B	Tubb2b
19642	C6orf163	Gm136
19643	HECA	Heca
19644	MTRES1	Mtres1
19645	QRSL1	Qrsl1
19646	OR2A4	Olfr13
19647	ZBTB24	Zbtb24
19648	RTN4IP1	Rtn4ip1
19649	PPIL6	Ppil6
19650	CDC40	Cdc40
19651	ASF1A	Asf1a
19652	SCML4	Scml4
19653	FAM162B	Fam162b
19654	ATG5	Atg5
19655	SLC22A16	Slc22a16
19656	BVES	Bves
19657	RFX6	Rfx6
19658	BEND3	Bend3
19659	SMPDL3A	Smpdl3a
19660	SNX3	Snx3
19661	GRIK2	Grik2
19662	PDSS2	Pdss2
19663	AFG1L	Afg1l
19664	SERINC1	Serinc1
19665	SEC63	Sec63
19666	HACE1	Hace1
19667	VGLL2	Vgll2
19668	SIM1	Sim1
19669	ASCC3	Ascc3
19670	CTAGE9	Mia2
19671	HMGN4	Gm20379
19672	CDK19	Cdk19
19673	SLC35F1	Slc35f1
19674	ARMC2	Armc2
19675	POPDC3	Popdc3
19676	DCBLD1	Dcbld1
19677	METTL24	Mettl24
19678	FABP7	Fabp7
19679	NR2E1	Nr2e1
19680	NUS1	Nus1
19681	PREP	Prep
19682	GPRC6A	Gprc6a
19683	TBC1D32	Tbc1d32
19684	CD164	Cd164
19685	WASF1	Wasf1
19686	GPR6	Gpr6
19687	SOBP	Sobp
19688	CEP57L1	Cep57l1
19689	FOXO3	Foxo3
19690	OSTM1	Ostm1
19691	MICAL1	Mical1
19692	FAM184A	Fam184a
19693	SMPD2	Smpd2
19694	AK9	Ak9
19695	LIN28B	Lin28b
19696	FIG4	Fig4
19697	SESN1	Sesn1
19698	MCM9	Mcm9
19699	OR2I1P	Olfr94
19700	OR2H2	Olfr90
19701	HTR1B	Htr1b
19702	H4C8	H4c14
19703	ZFP57	Zfp57
19704	PRSS35	Prss35
19705	LCA5	Lca5
19706	OR10C1	Olfr95
19707	OR11A1	Olfr96
19708	TRIM31	Trim31
19709	UBE3D	Ube2cbp
19710	PPP1R11	Ppp1r11
19711	OR14J1	Olfr125
19712	DPPA5	Dppa5a
19713	ME1	Me1
19714	TRIM10	Trim10
19715	KHDC3L	Khdc3
19716	KHDC3L	Gm20509
19717	UBD	Ubd
19718	HMGN3	Hmgn3
19719	RIPPLY2	Ripply2
19720	OR2J1	Olfr137
19721	RPP21	Rpp21
19722	OR5V1	Olfr110
19723	OR5V1	Olfr111
19724	OR2J2	Olfr137
19725	OOEP	Ooep
19726	SH3BGRL2	Sh3bgrl2
19727	TRIM15	Trim15
19728	SYNCRIP	Syncrip
19729	MYO6	Myo6
19730	GJA1	Gja6
19731	MTO1	Mto1
19732	SNX14	Snx14
19733	TMEM30A	Tmem30a
19734	DOP1A	Dop1a
19735	RWDD2A	Rwdd2a
19736	ELOVL4	Elovl4
19737	PGM3	Pgm3
19738	SLC17A5	Slc17a5
19739	IMPG1	Impg1
19740	COL12A1	Col12a1
19741	MRAP2	Mrap2
19742	EEF1A1	Eef1a1
19743	CEP162	Cep162
19744	COX7A2	Cox7a2
19745	ERVFRD-1	Synb
19746	ERVFRD-1	Gm27179
19747	PHIP	Phip
19748	TRIM39	Trim39
19749	OR12D3	Olfr109
19750	GABBR1	Gabbr1
19751	CYB5R4	Cyb5r4
19752	TRIM40	Trim40
19753	SENP6	Senp6
19754	SNAP91	Snap91
19755	TPBG	Tpbg
19756	BCKDHB	Bckdhb
19757	IRAK1BP1	Irak1bp1
19758	MOG	Mog
19759	IBTK	Ibtk
19760	TBX18	Tbx18
19761	FILIP1	Filip1
19762	MEI4	Mei4
19763	RNU4-72P	Gm22479
19764	ERVFRD-1	Syna
19765	RNU6-200P	Gm25623
19766	RNU6-214P	Gm24162
19767	RNU6-1222P	Gm25705
19768	RNU6-906P	Gm24631
19769	RNU1-33P	Gm23303
19770	ZBED9	Zbed5
19771	RNU6-130P	Gm23622
19772	SNORD101	Gm23130
19773	RNU6-1226P	Gm23453
19774	RNU6-1226P	Gm23955
19775	RNU6-1106P	Gm22245
19776	RNU6-437P	Gm25549
19777	RNU6-155P	Gm24901
19778	RNU6-897P	Gm24296
19779	RNU4-35P	Gm22249
19780	RNU6-194P	Gm26084
19781	RNU6-930P	Gm25805
19782	FKBP1C	Fkbp1a
19783	RNU2-8P	Gm25572
19784	RNU6-261P	Gm24198
19785	SNORA33	Snora33
19786	ARID1B	Arid1b
19787	ELMO1	Elmo1
19788	FNDC1	Fndc1
19789	STARD3NL	Stard3nl
19790	TBXT	T
19791	CCDC170	Ccdc170
19792	EPDR1	Epdr1
19793	SNX9	Snx9
19794	ICA1	Ica1
19795	SERAC1	Serac1
19796	SFT2D1	Sft2d1
19797	TCP10L2	Tcp10a
19798	TCP10L2	Tcp10b
19799	ZDHHC14	Zdhhc14
19800	MPC1	Mpc1
19801	AOAH	Aoah
19802	HECW1	Hecw1
19803	TFB1M	Tfb1m
19804	C7orf25	AW209491
19805	SUGCT	Sugct
19806	TMEM242	Tmem242
19807	PLEKHG1	Plekhg1
19808	C1GALT1	C1galt1
19809	TULP4	Tulp4
19810	COL28A1	Col28a1
19811	CEP43	Cep43
19812	MRPL18	Mrpl18
19813	TIAM2	Tiam2
19814	PRR18	Prr18
19815	AGPAT4	Agpat4
19816	MAS1	Mas1
19817	MRPL32	Mrpl32
19818	AMPH	Amph
19819	UMAD1	Umad1
19820	UMAD1	Gm45062
19821	PHF14	Phf14
19822	SLC22A3	Slc22a3
19823	MIOS	Mios
19824	FBXO5	Fbxo5
19825	ARMT1	Armt1
19826	NXPH1	Nxph1
19827	UNC93A	Gm49630
19828	UNC93A	Unc93a2
19829	UNC93A	Unc93a
19830	PDE10A	Pde10a
19831	GTF2H5	Gtf2h5
19832	NOX3	Nox3
19833	SLC22A2	Slc22a2
19834	GLI3	Gli3
19835	TRGV9	Trgv4
19836	TTLL2	Ttll2
19837	NME8	Nme8
19838	DYNLT1	Dynlt1a
19839	DYNLT1	Dynlt1b
19840	DYNLT1	Dynlt1c
19841	DYNLT1	Dynlt1f
19842	NDUFA4	Ndufa4
19843	VPS41	Vps41
19844	TMEM106B	Tmem106b
19845	ZBTB2	Zbtb2
19846	YAE1	Yae1d1
19847	POU6F2	Pou6f2
19848	THSD7A	Thsd7a
19849	MYCT1	Myct1
19850	RGS17	Rgs17
19851	SYTL3	Sytl3
19852	CDK13	Cdk13
19853	PACRG	Pacrg
19854	RNASET2	Rnaset2b
19855	RNASET2	Gm49721
19856	RNASET2	Gm49673
19857	RNASET2	Rnaset2a
19858	PLG	Plg
19859	PRKN	Prkn
19860	TRGV11	Trgc1
19861	TRGV11	Trgv3
19862	TRGV11	Trgc3
19863	TRGV11	Trgc2
19864	TRGV11	Trgv2
19865	TRGV11	Trgv1
19866	TRGV11	Trgc4
19867	RMND1	Rmnd1
19868	TMEM181	Tmem181a
19869	SCAF8	Scaf8
19870	OPRM1	Oprm1
19871	RSPH3	Rsph3b
19872	RSPH3	Rsph3a
19873	MTHFD1L	Mthfd1l
19874	IYD	Iyd
19875	SYNE1	Syne1
19876	TCP1	Tcp1
19877	GPR31	Gpr31b
19878	MTRF1L	Mtrf1l
19879	PPP1R14C	Ppp1r14c
19880	ACAT2	Acat3
19881	ACAT2	Acat2
19882	VIP	Vip
19883	C6orf118	1700010I14Rik
19884	DGKB	Dgkb
19885	ETV1	Etv1
19886	TCP10L2	Tcp10c
19887	MYL7	Myl7
19888	H2AZ2	H2az2
19889	BZW2	Bzw2
19890	CRPPA	Crppa
19891	ADCY1	Adcy1
19892	DDX56	Ddx56
19893	ZMIZ2	Zmiz2
19894	AHR	Ahr
19895	C6orf120	1600012H06Rik
19896	POLM	Polm
19897	ERMARD	9030025P20Rik
19898	ERMARD	Gm3435
19899	ERMARD	Ermard
19900	THBS2	Thbs2
19901	URGCP	Urgcp
19902	PURB	Purb
19903	PDCD2	Pdcd2
19904	AEBP1	Aebp1
19905	AGR2	Agr2
19906	NACAD	Nacad
19907	SMOC2	Smoc2
19908	CCM2	Ccm2
19909	FERD3L	Ferd3l
19910	MEOX2	Meox2
19911	PHF10	Phf10
19912	STEAP1B	Steap1
19913	PRPS1L1	Prps1l1
19914	TSPAN13	Tspan13
19915	DBNL	Dbnl
19916	WDR27	Wdr27
19917	PGAM2	Pgam2
19918	TBRG4	Tbrg4
19919	AFDN	Afdn
19920	TBP	Tbp
19921	MRPS24	Mrps24
19922	NUDCD3	Nudcd3
19923	RAMP3	Ramp3
19924	AGMO	Agmo
19925	MYO1G	Myo1g
19926	ANKMY2	Ankmy2
19927	ARL4A	Arl4a
19928	TMED4	Tmed4
19929	FAM120B	Fam120b
19930	AGR3	Agr3
19931	SEPTIN7	Septin7
19932	NPY	Npy
19933	GGCT	Ggct
19934	LSM5	Lsm5
19935	NPSR1	Npsr1
19936	TRIL	Tril
19937	HOXA4	Hoxa4
19938	SNX10	Snx10
19939	ABCA13	Abca13
19940	ZNF727	Zfp457
19941	ZNF727	Zfp595
19942	ZNF727	Zfp953
19943	ZNF727	Gm49345
19944	ZNF727	Zfp738
19945	ITPRID1	Itprid1
19946	SPATA48	Spata48
19947	MIR196B	Mir196b
19948	TRA2A	Tra2a
19949	HOXA2	Hoxa2
19950	MINDY4	Mindy4
19951	HOXA3	Hoxa3
19952	KLHL7	Klhl7
19953	NPVF	Npvf
19954	PLEKHA8	Plekha8
19955	CDC14C	Cdc14b
19956	HNRNPA2B1	Hnrnpa2b1
19957	OSBPL3	Osbpl3
19958	PKD1L1	Pkd1l1
19959	CCDC201	Ccdc201
19960	BBS9	Bbs9
19961	ADCYAP1R1	Adcyap1r1
19962	HOXA9	Hoxa9
19963	FAM221A	Fam221a
19964	AVL9	Avl9
19965	TNS3	Tns3
19966	UPP1	Upp1
19967	WIPF3	Wipf3
19968	VSTM2A	Vstm2a
19969	VOPP1	Vopp1
19970	SCRN1	Scrn1
19971	CRHR2	Crhr2
19972	ZNF92	Gm28044
19973	ZNF92	Gm28041
19974	ZNF92	Gm26965
19975	ZNF92	Gm10037
19976	ZNF273	Gm28044
19977	ZNF273	Gm28041
19978	ZNF273	Gm26965
19979	ZNF273	Gm10037
19980	GARS1	Gars
19981	KBTBD2	Kbtbd2
19982	HUS1	Hus1
19983	CHN2	Chn2
19984	FKBP9	Fkbp9
19985	TAX1BP1	Tax1bp1
19986	HOXA6	Hoxa6
19987	HERPUD2	Herpud2
19988	FKBP14	Fkbp14
19989	AQP1	Aqp1
19990	PDE1C	Pde1c
19991	MALSU1	Malsu1
19992	INMT-MINDY4	Inmt
19993	FIGNL1	Fignl1
19994	NEUROD6	Neurod6
19995	CCDC126	Ccdc126
19996	HOXA11	Hoxa11
19997	CYCS	Gm10053
19998	CYCS	Cycs
19999	IKZF1	Ikzf1
20000	C7orf31	4921507P07Rik
20001	SKAP2	Skap2
20002	NUP42	Nupl2
20003	ZNF479	Gm28044
20004	ZNF479	Gm28041
20005	ZNF479	Gm26965
20006	ZNF479	Gm10037
20007	DPY19L1	Dpy19l1
20008	PPP1R17	Ppp1r17
20009	ZPBP	Zpbp
20010	SUN3	Sun3
20011	HIBADH	Hibadh
20012	JAZF1	Jazf1
20013	HOXA13	Hoxa13
20014	TBX20	Tbx20
20015	C7orf57	Gm11992
20016	RAMACL	Gm10767
20017	POM121L12	Pom121l12
20018	RP9	Rp9
20019	FAM126A	Fam126a
20020	INMT	Inmt
20021	GHRHR	Ghrhr
20022	HOXA7	Hoxa7
20023	SFT2D1	Gm12166
20024	VWC2	Vwc2
20025	STK31	Stk31
20026	MPP6	Mpp6
20027	ZNF680	Gm28044
20028	ZNF680	Gm28041
20029	ZNF680	Gm26965
20030	ZNF680	Gm10037
20031	GSDME	Gsdme
20032	LANCL2	Lancl2
20033	COBL	Cobl
20034	IGF2BP3	Igf2bp3
20035	EVX1	Evx1
20036	HOXA5	Hoxa5
20037	HOXA10	Hoxa10
20038	EEPD1	Eepd1
20039	TOMM7	Tomm7
20040	CPVL	Cpvl
20041	MACC1	Macc1
20042	DNAH11	Dnah11
20043	SP4	Sp4
20044	ITGB8	Itgb8
20045	RAPGEF5	Rapgef5
20046	ABCB5	Abcb5
20047	RAMACL	Ramac
20048	ELFN1	Elfn1
20049	PRKAR1B	Prkar1b
20050	FBXL18	Fbxl18
20051	ANKRD61	Ankrd61
20052	RCC1L	Rcc1l
20053	SPDYE8	Spdye4b
20054	SPDYE8	Spdye4a
20055	KCTD7	Kctd7
20056	SPDYE16	Spdye4b
20057	SPDYE16	Spdye4a
20058	BUD23	Bud23
20059	FZD9	Fzd9
20060	GNA12	Gna12
20061	AIMP2	Aimp2
20062	SPDYE21	Spdye4b
20063	SPDYE21	Spdye4a
20064	SPDYE15	Spdye4b
20065	SPDYE15	Spdye4a
20066	GTF2I	Gtf2i
20067	CCT6A	Cct6a
20068	CCZ1	Ccz1
20069	SNORA22B	Gm23245
20070	ABHD11	Abhd11
20071	FAM220A	Fam220a
20072	RNU6-293P	Gm24817
20073	RHBDD2	Rhbdd2
20074	CCL24	Ccl24
20075	POM121C	Pom121
20076	RNU6-1085P	Gm25805
20077	SPDYE9	Spdye4b
20078	SPDYE9	Spdye4a
20079	ZNF316	Zfp316
20080	TNRC18	Tnrc18
20081	AMZ1	Amz1
20082	TBL2	Tbl2
20083	SNORA80D	Gm24696
20084	TTYH3	Ttyh3
20085	SBDS	Sbds
20086	CARD11	Card11
20087	RSPH10B	Rsph10b
20088	GTF2IRD1	Gtf2ird1
20089	EIF2AK1	Eif2ak1
20090	AUTS2	Auts2
20091	RFC2	Rfc2
20092	MDH2	Mdh2
20093	USP42	Usp42
20094	LIMK1	Limk1
20095	EIF3B	Eif3b
20096	TRIM50	Trim50
20097	CALN1	Caln1
20098	TYW1	Tyw1
20099	SPDYE13	Spdye4b
20100	SPDYE13	Spdye4a
20101	BAZ1B	Baz1b
20102	SPDYE14	Spdye4b
20103	SPDYE14	Spdye4a
20104	FOXK1	Foxk1
20105	RNF216	Rnf216
20106	RNU4ATAC18P	Rnu4atac
20107	PAPOLB	Papolb
20108	PDGFA	Pdgfa
20109	AP5Z1	Ap5z1
20110	SPDYE1	Spdye4b
20111	SPDYE1	Spdye4a
20112	RSPH10B2	Rsph10b
20113	GRID2IP	Grid2ip
20114	KDELR2	Kdelr2
20115	GTF2IRD2	Gtf2ird2
20116	GUSB	Gusb
20117	POM121	Pom121
20118	SEPTIN14	Septin14
20119	RNU6-786P	Gm23390
20120	SNORA9	Snora9
20121	POMZP3	Zp3
20122	RNU6-1335P	Gm25805
20123	RNU2-29P	Gm23022
20124	STX1A	Stx1a
20125	ASL	Asl
20126	RNU6-979P	Gm25637
20127	OCM	Ocm
20128	SNORA15B-2	Snora15
20129	STYXL1	Styxl1
20130	TPST1	Tpst1
20131	ADAP1	Adap1
20132	CHST12	Chst12
20133	C7orf50	3110082I17Rik
20134	SNORA20	Snora20
20135	MRM2	Mrm2
20136	SNORA22	Gm23245
20137	MICALL2	Micall2
20138	CLDN4	Cldn4
20139	CASTOR2	Castor2
20140	SNORA29	Gm26130
20141	RNU6-218P	Gm22148
20142	WIPI2	Wipi2
20143	RABGEF1	Rabgef1
20144	UNCX	Uncx
20145	METTL27	Mettl27
20146	GPER1	Gper1
20147	GRIFIN	Grifin
20148	MLXIPL	Mlxipl
20149	MAD1L1	Mad1l1
20150	CCZ1B	Ccz1
20151	SRRM3	Srrm3
20152	BLVRA	Blvra
20153	ZNF12	Zfp12
20154	DNAJC30	Dnajc30
20155	FOXL3	Foxl3
20156	ACTB	Actb
20157	SNORA5C	Snora5c
20158	MIR339	Mir339
20159	SPDYE11	Spdye4b
20160	SPDYE11	Spdye4a
20161	RN7SL366P	Gm22876
20162	SUN1	Sun1
20163	ZNF713	Zfp113
20164	PSPH	Psph
20165	NIPSNAP2	Nipsnap2
20166	DNAAF5	Dnaaf5
20167	HIP1	Hip1
20168	DAGLB	Daglb
20169	NUPR2	Nupr1l
20170	CRCP	Crcp
20171	POR	Por
20172	SNORA15	Snora15
20173	GALNT17	Galnt17
20174	GET4	Get4
20175	VKORC1L1	Vkorc1l1
20176	RNU6-326P	Gm25805
20177	GTF2IRD2B	Gtf2ird2
20178	MMD2	Mmd2
20179	SPDYE5	Spdye4b
20180	SPDYE5	Spdye4a
20181	SNORA20B	Gm24615
20182	SNORD28B	Gm24453
20183	BRAT1	Brat1
20184	BCL7B	Bcl7b
20185	CYP2W1	Cyp2w1
20186	EIF4H	Eif4h
20187	FSCN1	Fscn1
20188	TMEM270	Tmem270
20189	GPR146	Gpr146
20190	ZDHHC4	Zdhhc4
20191	PHKG1	Phkg1
20192	CLIP2	Clip2
20193	TMEM248	Tmem248
20194	SSC4D	Ssc4d
20195	SNORA22C	Gm23245
20196	NSUN5	Nsun5
20197	NUDT1	Nudt1
20198	SNX8	Snx8
20199	COX19	Cox19
20200	RNU6-313P	Gm25622
20201	C7orf26	E130309D02Rik
20202	INTS1	Ints1
20203	ZNF853	Zfp853
20204	PMS2	Pms2
20205	RN7SL851P	Gm22649
20206	RNU1-15P	Gm24041
20207	DTX2	Dtx2
20208	SNORA5A	Gm24313
20209	TMEM120A	Tmem120a
20210	PSMG3	Psmg3
20211	LFNG	Lfng
20212	SNORA15B-1	Snora15
20213	RNU6-824P	Gm26279
20214	FKBP6	Fkbp6
20215	SDHAF3	Sdhaf3
20216	SMIM30	2610001J05Rik
20217	PON3	Pon3
20218	BMT2	Bmt2
20219	PPP1R9A	Ppp1r9a
20220	MIR489	Mir489
20221	CALCR	Calcr
20222	PON1	Pon1
20223	ASB4	Asb4
20224	SGCE	Sgce
20225	DYNC1I1	Dync1i1
20226	COL1A2	Col1a2
20227	PPP1R3A	Ppp1r3a
20228	TMEM168	Tmem168
20229	GNG11	Gng11
20230	HEPACAM2	Hepacam2
20231	PON2	Pon2
20232	GPR85	Gpr85
20233	VPS50	Vps50
20234	TAC1	Tac1
20235	GNGT1	Gngt1
20236	CASD1	Casd1
20237	SLC25A13	Slc25a13
20238	DLX6	Dlx6
20239	FLNC	Flnc
20240	MAGI2	Magi2
20241	WNT16	Wnt16
20242	COPG2	Copg2
20243	TACC1	Tacc1
20244	TSPAN12	Tspan12
20245	CAPZA2	Capza2
20246	LETM2	Letm2
20247	RAB11FIP1	Rab11fip1
20248	TES	Tesl1
20249	TES	Tesl2
20250	TES	Tes
20251	CFAP69	Cfap69
20252	CCDC146	Ccdc146
20253	CPA2	Cpa2
20254	GTPBP10	Gtpbp10
20255	IMMP2L	Immp2l
20256	PRKAR2B	Prkar2b
20257	ARF5	Arf5
20258	TMEM60	Tmem60
20259	DBF4	Dbf4
20260	GOT1L1	Got1l1
20261	LSM8	Lsm8
20262	PEX1	Pex1
20263	DNAJB9	Dnajb9
20264	AHCYL2	Ahcyl2
20265	COG5	Cog5
20266	ZNF804B	Zfp804b
20267	RNF133	Rnf133
20268	IQUB	Iqub
20269	PLEKHA2	Plekha2
20270	WNT2	Wnt2
20271	ST7	St7
20272	FAM237B	Gm8773
20273	DMTF1	Dmtf1
20274	CD36	Cd36
20275	DDHD2	Ddhd2
